name,DFT-per,GCN-per,DFT-all,GCN-all
COWLAC03_FSR_relaxed,-6.37673378,-6.382106304,-650.4268456,-650.974843
HIYMEI_FSR_relaxed,-6.187009335,-6.183225155,-866.1813068,-865.6515217
FODCEI_FSR_relaxed,-6.432828426,-6.428276062,-1473.11771,-1472.075218
IWEYOZ_FSR_relaxed,-6.644343853,-6.645120144,-597.9909468,-598.060813
QOPTOG_FSR_relaxed,-6.787174702,-6.768057823,-285.0613375,-284.2584286
BECBIU_FSR_relaxed,-6.866558552,-6.870420456,-494.3922157,-494.6702728
KEPVUZ_FSR_relaxed,-6.915056229,-6.918966293,-394.158205,-394.3810787
HAWZEM_FSR_relaxed,-6.905261517,-6.906792164,-745.7682438,-745.9335537
GAGJIK_FSR_relaxed,-6.80600071,-6.800370216,-503.6440525,-503.227396
ISOJUV_FSR_relaxed,-6.607689857,-6.615206242,-277.522974,-277.8386621
GAXNEA_FSR_relaxed,-7.119657993,-7.128561497,-405.8205056,-406.3280053
FAPFEJ_FSR_relaxed,-6.599200726,-6.615145206,-224.3728247,-224.914937
MAQDUE_FSR_relaxed,-7.015451908,-7.008133411,-757.6688061,-756.8784084
BAQXEY_FSR_relaxed,-6.795148373,-6.783263683,-462.0700893,-461.2619305
RAWPOV_FSR_relaxed,-6.288734436,-6.290524483,-452.7888794,-452.9177628
DEZPUU_FSR_relaxed,-7.639051914,-7.603588104,-2093.100224,-2083.383141
LOHKOK_FSR_relaxed,-6.901851177,-6.915030479,-552.1480942,-553.2024384
BOXMEI_FSR_relaxed,-7.030683041,-7.022064209,-267.1659555,-266.8384399
ACOMOX_FSR_relaxed,-5.946299553,-5.947628498,-642.2003517,-642.3438778
ZETQAS_FSR_relaxed,-6.776493073,-6.776404858,-2385.325562,-2385.29451
QEYWIB_FSR_relaxed,-6.752735615,-6.756017208,-607.7462053,-608.0415487
EXACIQ_FSR_relaxed,-6.403621674,-6.405580044,-2049.158936,-2049.785614
HAYDUI_FSR_relaxed,-6.484025478,-6.486139297,-583.5622931,-583.7525368
FAHMIM_FSR_relaxed,-6.729283333,-6.727648735,-995.9339333,-995.6920128
IYIMAF_FSR_relaxed,-6.95286417,-6.956168175,-1112.458267,-1112.986908
AQEGUA_FSR_relaxed,-6.136061192,-6.137182236,-343.6194267,-343.6822052
OMESUW_FSR_relaxed,-6.876791477,-6.877842426,-508.8825693,-508.9603395
IRIWIP_FSR_relaxed,-6.230157852,-6.248711109,-286.5872612,-287.440711
GIQXIO_FSR_relaxed,-6.125020504,-6.12506628,-624.7520914,-624.7567606
XISDEJ01_FSR_relaxed,-6.341938496,-6.338820934,-405.8840637,-405.6845398
HAHDUR_FSR_relaxed,-6.476161957,-6.4775424,-699.4254913,-699.5745792
ETUVUL_FSR_relaxed,-6.768522263,-6.763044357,-690.3892708,-689.8305244
LARCIR01_FSR_relaxed,-7.015932083,-7.017443657,-224.5098267,-224.558197
QIBZAD_FSR_relaxed,-6.626953602,-6.620483875,-622.9336386,-622.3254843
POLFON_FSR_relaxed,-5.780157566,-5.77585268,-578.0157566,-577.585268
NEJSED_FSR_relaxed,-6.166979313,-6.171326637,-764.7054348,-765.244503
NEJSIG_FSR_relaxed,-6.946488857,-6.944214344,-375.1103983,-374.9875746
EBIVAO_FSR_relaxed,-6.702647686,-6.691277981,-469.185338,-468.3894587
NEZRUG_FSR_relaxed,-7.047466755,-7.047502041,-986.6453457,-986.6502857
GEFDIE_FSR_relaxed,-5.459765434,-5.474301338,-786.2062225,-788.2993927
HAWBOY_FSR_relaxed,-6.472870827,-6.472961903,-278.3334455,-278.3373618
AZEYEK_FSR_relaxed,-6.006390095,-5.997416973,-168.1789227,-167.9276752
IBIMEM_FSR_relaxed,-6.565253735,-6.563086033,-800.9609556,-800.696496
DOBKAG01_FSR_relaxed,-6.150772572,-6.142025948,-258.332448,-257.9650898
KOGBEP_FSR_relaxed,-6.450980186,-6.473645687,-477.3725338,-479.0497808
VAQQEK_FSR_relaxed,-7.324240685,-7.326730251,-629.8846989,-630.0988016
TONQUK_FSR_relaxed,-5.90472126,-5.903200626,-448.7588158,-448.6432476
OFIDEN_FSR_relaxed,-6.682452679,-6.688988209,-347.4875393,-347.8273869
HEHPEP_FSR_relaxed,-6.07880497,-6.07681179,-620.0381069,-619.8348026
KEYZIZ_FSR_relaxed,-6.312393665,-6.317612648,-555.4906425,-555.949913
FETHES_FSR_relaxed,-6.247130394,-6.24734211,-612.2187786,-612.2395267
FERVOP_FSR_relaxed,-7.242136478,-7.24237442,-760.4243302,-760.4493141
OBAHAD_FSR_relaxed,-7.073760509,-7.071291447,-1825.030211,-1824.393193
GUKYUH_FSR_relaxed,-6.121953487,-6.128724098,-514.2440929,-514.8128242
LIFPIC_FSR_relaxed,-6.298032284,-6.300133228,-327.4976788,-327.6069279
CEJVAR_FSR_relaxed,-6.481584549,-6.471094608,-855.5691605,-854.1844883
ECEDEY_FSR_relaxed,-6.677297592,-6.685717583,-787.9211159,-788.9146748
NAFTUM_FSR_relaxed,-6.730877399,-6.723648071,-632.7024755,-632.0229187
RERLAD_FSR_relaxed,-7.056415558,-7.054847717,-931.4468536,-931.2398987
LECCON_FSR_relaxed,-6.297215939,-6.297848225,-554.1550026,-554.2106438
VEZZOR_FSR_relaxed,-6.134263515,-6.138010025,-478.4725542,-478.764782
QUMVAW_FSR_relaxed,-6.203763962,-6.216907501,-372.2258377,-373.0144501
EHAFOK_FSR_relaxed,-7.097150803,-7.093529224,-759.3951359,-759.007627
BIHZID_FSR_relaxed,-5.6641078,-5.698196411,-192.5796652,-193.738678
DAFNIK_FSR_relaxed,-7.523081303,-7.517514229,-195.6001139,-195.4553699
MOFBEQ_FSR_relaxed,-6.652699471,-6.66174078,-1051.126516,-1052.555043
CICBOI_FSR_relaxed,-6.343373775,-6.346141338,-393.2891741,-393.460763
REFLIZ_FSR_relaxed,-7.162731647,-7.168515205,-386.787509,-387.0998211
QOBZUF_FSR_relaxed,-6.650820732,-6.653935432,-385.7476025,-385.9282551
BIMHUB01_FSR_relaxed,-6.067806721,-6.060711384,-206.3054285,-206.064187
ELEXEA_FSR_relaxed,-6.631144047,-6.622271538,-543.7538118,-543.0262661
NUJREQ_FSR_relaxed,-6.738183975,-6.737395287,-768.1529732,-768.0630627
XUMFOB_FSR_relaxed,-6.769099712,-6.770210743,-1191.361549,-1191.557091
TEVMAJ_FSR_relaxed,-6.565420151,-6.565012932,-577.7569733,-577.721138
SUNDIP_FSR_relaxed,-6.143671513,-6.144529819,-565.2177792,-565.2967434
BUIMCR10_FSR_relaxed,-6.131484509,-6.138378143,-662.2003269,-662.9448395
XUMGAO_FSR_relaxed,-6.769490242,-6.764803886,-1191.430283,-1190.605484
SAJSAY_FSR_relaxed,-6.331859112,-6.333640099,-683.8407841,-684.0331306
XORROL_FSR_relaxed,-6.405111313,-6.410284519,-525.2191277,-525.6433306
GAPBAC_FSR_relaxed,-6.687838554,-6.679431915,-695.5352097,-694.6609192
QATJOM_FSR_relaxed,-7.204687595,-7.21485424,-518.7375069,-519.4695053
GOHVUW01_FSR_relaxed,-7.477633476,-7.478735447,-1076.779221,-1076.937904
DASMAM_FSR_relaxed,-6.813968182,-6.829986572,-286.1866636,-286.859436
NESGID_FSR_relaxed,-6.947022438,-6.942147255,-639.1260643,-638.6775475
BAOXAL02_FSR_relaxed,-6.441750526,-6.446560383,-334.9710274,-335.2211399
RUGKOV_FSR_relaxed,-6.8379035,-6.853731632,-1080.388753,-1082.889598
GIFWAV_FSR_relaxed,-7.075319767,-7.066616535,-693.3813372,-692.5284204
VUWJAZ_FSR_relaxed,-6.801014423,-6.801477432,-788.9176731,-788.9713821
NIKZIT_FSR_relaxed,-6.492737293,-6.4954319,-603.8245683,-604.0751667
PINFAW_FSR_relaxed,-6.881129265,-6.882807732,-137.6225853,-137.6561546
REQWAO_FSR_relaxed,-6.558908939,-6.558317661,-2492.385397,-2492.160711
PUPMET_FSR_relaxed,-6.956575394,-6.951179981,-556.5260315,-556.0943985
QARBUI_FSR_relaxed,-7.095267773,-7.096961498,-610.1930285,-610.3386889
NENWOT_FSR_relaxed,-6.954227448,-6.950053692,-292.0775528,-291.9022551
XIHQOV_FSR_relaxed,-7.036701202,-7.033430576,-577.0094986,-576.7413073
OTIPAK_freeONLY_relaxed,-6.721169949,-6.712864399,-940.9637928,-939.8010159
TAMLOK_FSR_relaxed,-6.331662655,-6.325648308,-341.9097834,-341.5850086
DACYAI_FSR_relaxed,-7.224232197,-7.229386806,-982.4955788,-983.1966057
TOTVOP_FSR_relaxed,-6.921458244,-6.920246601,-705.9887409,-705.8651533
IQOWER_FSR_relaxed,-7.354503155,-7.35573864,-676.6142902,-676.7279549
IREKOH_FSR_relaxed,-6.610275269,-6.610982895,-872.5563354,-872.6497421
VEVFUX_FSR_relaxed,-6.188693047,-6.17670536,-148.5286331,-148.2409286
INIROM_FSR_relaxed,-6.775966644,-6.771587372,-474.3176651,-474.011116
HOHMIB_FSR_relaxed,-6.674548149,-6.665246964,-2082.459023,-2079.557053
RESZUM_FSR_relaxed,-6.845861435,-6.842890739,-629.819252,-629.545948
PELKOJ_FSR_relaxed,-6.657966137,-6.65863657,-852.2196655,-852.305481
NEKXEH_FSR_relaxed,-6.587151051,-6.596493721,-579.6692924,-580.4914474
DOZBEB_FSR_relaxed,-7.137911797,-7.140166283,-999.3076515,-999.6232796
RONRAN_FSR_relaxed,-5.793203354,-5.809117794,-463.4562683,-464.7294235
INOJOM_FSR_relaxed,-6.745462894,-6.763940334,-188.872961,-189.3903294
OMETEG_FSR_relaxed,-6.853800774,-6.852355003,-603.1344681,-603.0072403
EGOHEO_FSR_relaxed,-6.965375423,-6.949466228,-501.5070305,-500.3615685
DAXFAM_FSR_relaxed,-6.962885857,-6.95470047,-807.6947594,-806.7452545
PEGTUS01_FSR_relaxed,-6.358485699,-6.361765862,-610.4146271,-610.7295227
WIZMUP_FSR_relaxed,-7.016510963,-7.017320633,-420.9906578,-421.039238
NOCBOW_FSR_relaxed,-6.349878311,-6.346066475,-406.3922119,-406.1482544
LUFVAM_FSR_relaxed,-7.062309742,-7.068385601,-819.2279301,-819.9327297
MEQGOF_FSR_relaxed,-6.560536385,-6.579463005,-288.6636009,-289.4963722
KAWPIJ_FSR_relaxed,-6.455176353,-6.448354721,-516.4141083,-515.8683777
WIKPEO_FSR_relaxed,-6.680949688,-6.684700012,-521.1140757,-521.406601
KOJTOU_FSR_relaxed,-6.565599918,-6.552257538,-2232.303972,-2227.767563
SEJTAD_FSR_relaxed,-6.466905594,-6.465010166,-439.7495804,-439.6206913
EGUMEY01_FSR_relaxed,-7.022566795,-7.011799335,-786.5274811,-785.3215256
SUHROD_FSR_relaxed,-6.741883755,-6.739387989,-525.8669329,-525.6722631
AVAVOK_FSR_relaxed,-6.919913292,-6.915030479,-913.4285545,-912.7840233
FAQVUQ_FSR_relaxed,-6.156971455,-6.153563023,-381.7322302,-381.5209074
KEQNOK_FSR_relaxed,-6.102500439,-6.097614288,-646.8650465,-646.3471146
URUWAH_FSR_relaxed,-6.976163864,-6.988370419,-1395.232773,-1397.674084
YAWBAA01_FSR_relaxed,-6.943353653,-6.939620018,-1860.818779,-1859.818165
GEDLEI_FSR_relaxed,-6.92294836,-6.926555634,-899.9832869,-900.4522324
IKOLOJ_FSR_relaxed,-6.336761951,-6.333899498,-443.5733366,-443.3729649
DOTZIX_FSR_relaxed,-6.204976559,-6.203501701,-601.8827262,-601.739665
ISIDAP_FSR_relaxed,-5.813783169,-5.813027382,-511.6129189,-511.5464096
FUHNON_FSR_relaxed,-6.758831978,-6.756558895,-838.0951653,-837.813303
UQUWIN_FSR_relaxed,-6.623193741,-6.625654221,-569.5946617,-569.806263
TOXFIX_FSR_relaxed,-6.980398178,-6.973250866,-656.1574287,-655.4855814
IPAYAA_FSR_relaxed,-6.905955315,-6.909001827,-331.4858551,-331.6320877
DUKXEO_FSR_relaxed,-6.416170597,-6.42321825,-769.9404716,-770.78619
HAFDOI_FSR_relaxed,-6.71310854,-6.723788261,-886.1303272,-887.5400505
GEDCUP_FSR_relaxed,-6.093875885,-6.107866764,-390.0080566,-390.9034729
WEMBEX_FSR_relaxed,-6.363449097,-6.373883724,-419.9876404,-420.6763258
YICQUX_FSR_relaxed,-7.061697006,-7.065658092,-663.7995186,-664.1718607
DOTYUI01_FSR_relaxed,-6.227585316,-6.228096008,-591.620605,-591.6691208
NOPFAA_FSR_relaxed,-6.470745087,-6.460205555,-517.6596069,-516.8164444
LEZPAJ_FSR_relaxed,-7.218285084,-7.209602356,-454.7519603,-454.2049484
LALFIO_FSR_relaxed,-6.730372906,-6.729027271,-565.3513241,-565.2382908
IHOFOC_FSR_relaxed,-6.446271896,-6.449178696,-541.4868393,-541.7310104
ASAMEO_FSR_relaxed,-5.456175804,-5.477524757,-447.4064159,-449.1570301
WOKROF_FSR_relaxed,-6.378684044,-6.381138325,-433.750515,-433.9174061
GITZOB_FSR_relaxed,-6.333753586,-6.337150574,-684.0453873,-684.412262
QADWIE_FSR_relaxed,-6.768823147,-6.768147469,-785.183485,-785.1051064
YOTDUH_FSR_relaxed,-5.838469982,-5.851099968,-286.0850291,-286.7038984
QUYCET_FSR_relaxed,-7.415166378,-7.412594318,-474.5706482,-474.4060364
POHQEJ_FSR_relaxed,-6.761518002,-6.756191254,-311.0298281,-310.7847977
HUHCOD_FSR_relaxed,-6.549070835,-6.555308819,-347.1007543,-347.4313674
OPIZIX_FSR_relaxed,-6.349405289,-6.360506058,-679.3863659,-680.5741482
FUFNEA_FSR_relaxed,-6.731554985,-6.738554001,-821.2497082,-822.1035881
DOPKOK_FSR_relaxed,-6.883133411,-6.88115406,-633.2482738,-633.0661736
SOGXES_FSR_relaxed,-6.166517258,-6.172202587,-468.6553116,-469.0873966
ZIKXID_FSR_relaxed,-6.614555836,-6.609532833,-1561.035177,-1559.849749
FASSID_FSR_relaxed,-6.938515186,-6.943815231,-749.3596401,-749.932045
LEPVUZ_FSR_relaxed,-7.191808224,-7.187027931,-834.249754,-833.69524
VOXQIK_FSR_relaxed,-6.862469673,-6.865525246,-1674.4426,-1675.18816
OMOVET_freeONLY_relaxed,-6.813833714,-6.807360649,-994.8197222,-993.8746548
EXOKIM_FSR_relaxed,-7.142306805,-7.149305344,-599.9537716,-600.5416489
GARSUP_FSR_relaxed,-5.822918892,-5.827046394,-267.854269,-268.0441341
REHPUR_FSR_relaxed,-6.782058239,-6.786030293,-1871.848074,-1872.944361
ISITOU_FSR_relaxed,-6.7641325,-6.766015053,-649.35672,-649.5374451
AYIWOV01_FSR_relaxed,-6.481049538,-6.477310658,-330.5335264,-330.3428435
IVAZOU_FSR_relaxed,-6.485315323,-6.482565403,-557.7371178,-557.5006247
DOFHIQ01_FSR_relaxed,-5.831635952,-5.836369038,-466.5308762,-466.909523
KAMBUW_FSR_relaxed,-6.260394573,-6.275197983,-325.5405178,-326.3102951
PIRTAN_FSR_relaxed,-5.639757156,-5.64860487,-496.2986298,-497.0772285
PEGTUS_FSR_relaxed,-6.357079983,-6.357088089,-610.2796783,-610.2804565
XOCWET_FSR_relaxed,-7.103591442,-7.097625256,-760.0842843,-759.4459023
DOJWAB_FSR_relaxed,-7.398483276,-7.404916763,-621.4725952,-622.0130081
XIWWUX_FSR_relaxed,-6.832657814,-6.844349861,-772.090333,-773.4115343
MOWSUO_FSR_relaxed,-6.89152956,-6.894139767,-744.2851925,-744.5670948
WALWIS_FSR_relaxed,-7.102085114,-7.097927094,-596.5751495,-596.2258759
DIWCES01_FSR_relaxed,-6.22887373,-6.231947899,-672.7183628,-673.0503731
PIHNUR_FSR_relaxed,-6.728448391,-6.729009628,-558.4612164,-558.5077991
UPIYAU_FSR_relaxed,-6.715680122,-6.715621471,-443.2348881,-443.2310171
KEBKOT_FSR_relaxed,-7.074325085,-7.074318409,-622.5406075,-622.54002
ONUPOD_FSR_relaxed,-6.875277996,-6.873013973,-577.5233517,-577.3331738
RINMUZ_FSR_relaxed,-6.63109827,-6.637727261,-901.8293648,-902.7309074
AHIJOQ01_FSR_relaxed,-6.552456379,-6.550865173,-393.1473827,-393.0519104
KOJLUR_FSR_relaxed,-6.841720104,-6.843626022,-444.7118068,-444.8356915
FIBHOQ_FSR_relaxed,-6.938520432,-6.94151926,-402.434185,-402.6081171
HULZOF_FSR_relaxed,-6.571134567,-6.578295708,-749.1093407,-749.9257107
PETWOB_FSR_relaxed,-6.721623898,-6.712248802,-873.8111067,-872.5923443
FIJFAG_FSR_relaxed,-6.498258591,-6.496577263,-467.8746185,-467.7535629
GONLUS_FSR_relaxed,-6.362873554,-6.368609428,-814.4478149,-815.1820068
CUJCIV_FSR_relaxed,-7.245572567,-7.246211529,-956.4155788,-956.4999218
OPEMIG_FSR_relaxed,-5.876704693,-5.895605564,-528.9034224,-530.6045008
ADOKEK_FSR_relaxed,-5.68431282,-5.681028366,-284.215641,-284.0514183
FOFWII_FSR_relaxed,-5.924892902,-5.916527271,-639.8884335,-638.9849453
HOBFAI_FSR_relaxed,-6.344305992,-6.345988274,-767.661025,-767.8645811
FIQBOX02_FSR_relaxed,-7.089600563,-7.090256691,-552.9888439,-553.0400219
FIQYOV01_FSR_relaxed,-6.658709049,-6.650451183,-878.9495945,-877.8595562
IGISAU_FSR_relaxed,-6.637631893,-6.631727219,-517.7352877,-517.2747231
KESJAW_FSR_relaxed,-7.252997875,-7.239227295,-812.335762,-810.793457
RAJFAM_FSR_relaxed,-7.240920067,-7.241355896,-535.8280849,-535.8603363
RAXNEK_FSR_relaxed,-6.760603428,-6.752564907,-527.3270674,-526.7000628
UNAHEY_FSR_relaxed,-6.839673042,-6.839846611,-779.7227268,-779.7425137
OQOMAK_FSR_relaxed,-5.916566372,-5.913663864,-354.9939823,-354.8198318
WAYXOM_FSR_relaxed,-5.73455143,-5.739580631,-527.5787315,-528.0414181
OFUDUQ_freeONLY_relaxed,-6.65284729,-6.651418209,-465.6993103,-465.5992746
KOFPAY_FSR_relaxed,-7.041552544,-7.033660889,-873.1525154,-872.1739502
TEZVIF_FSR_relaxed,-7.019345284,-7.016336918,-687.8958378,-687.601018
SEDDOX_FSR_relaxed,-6.388969898,-6.390960693,-485.5617123,-485.7130127
BUTCUQ_FSR_relaxed,-5.684495926,-5.694727898,-659.4015274,-660.5884361
ULIGAX_FSR_relaxed,-6.035075188,-6.022802353,-398.3149624,-397.5049553
WUZYEW_FSR_relaxed,-6.526439667,-6.531014919,-326.3219833,-326.550746
KOLQAE_FSR_relaxed,-7.32065773,-7.322795868,-1317.718391,-1318.103256
VIFDIZ_FSR_relaxed,-6.72320652,-6.740791798,-369.7763586,-370.7435489
HIZJEH_FSR_relaxed,-7.194877148,-7.186558723,-777.0467319,-776.1483421
GIJJEP_FSR_relaxed,-6.045992851,-6.055704594,-532.0473709,-532.9020042
MICMAN_FSR_relaxed,-6.589004517,-6.588731766,-533.7093658,-533.687273
MOLTUD_FSR_relaxed,-6.168377876,-6.169793129,-542.8172531,-542.9417953
UFOQIS_FSR_relaxed,-6.858040333,-6.858844757,-699.5201139,-699.6021652
OMABEL_FSR_relaxed,-6.498788357,-6.510973454,-2495.534729,-2500.213806
BUXKAH_FSR_relaxed,-6.796654701,-6.792722225,-951.5316582,-950.9811115
YIDQOS_FSR_relaxed,-6.292423248,-6.302775383,-364.9605484,-365.5609722
MICDIL_FSR_relaxed,-5.825762272,-5.847634315,-372.8487854,-374.2485962
JEFVOG_FSR_relaxed,-6.153385162,-6.14491415,-467.6572723,-467.0134754
MAYZUK_FSR_relaxed,-6.74276495,-6.736813545,-755.1896744,-754.5231171
KOHVEJ_FSR_relaxed,-6.566972733,-6.570484161,-735.500946,-735.8942261
EPOVUB_FSR_relaxed,-6.921488285,-6.92673111,-692.1488285,-692.673111
OVIVOF_FSR_relaxed,-6.510000229,-6.556593895,-729.1200256,-734.3385162
WETVUN_FSR_relaxed,-6.81068182,-6.809422493,-612.9613638,-612.8480244
MISLAC_FSR_relaxed,-5.984865189,-5.995650291,-873.7903175,-875.3649426
QANLIA_FSR_relaxed,-6.526274681,-6.521216869,-234.9458885,-234.7638073
IXIPIQ_FSR_relaxed,-6.418437004,-6.415859699,-693.1911964,-692.9128475
UQULAU_FSR_relaxed,-6.296868324,-6.297196865,-2027.5916,-2027.697391
REQSIS_FSR_relaxed,-6.817540169,-6.827257633,-299.9717674,-300.3993359
BAQXAU_FSR_relaxed,-7.185979843,-7.173236847,-316.1831131,-315.6224213
KOSKIO_FSR_relaxed,-7.476737022,-7.470421314,-403.7437992,-403.402751
OKIHAR_FSR_relaxed,-6.380057335,-6.379769325,-561.4450455,-561.4197006
TEXTUL_FSR_relaxed,-6.176417828,-6.179931641,-407.6435766,-407.8754883
AGOXAX_FSR_relaxed,-6.644008636,-6.642264843,-385.3525009,-385.2513609
CISKAR01_FSR_relaxed,-6.849961281,-6.852980137,-753.4957409,-753.8278151
YACKAO_FSR_relaxed,-6.0931077,-6.089748859,-475.2624006,-475.000411
OVIBUR_FSR_relaxed,-6.26277113,-6.267554283,-764.0580778,-764.6416225
AMULEB_FSR_relaxed,-6.740905762,-6.736415386,-620.1633301,-619.7502155
JOBHUF_FSR_relaxed,-7.308530331,-7.315688133,-730.8530331,-731.5688133
LIWKIM_FSR_relaxed,-6.881590366,-6.878413677,-798.2644825,-797.8959866
UFOLUZ_FSR_relaxed,-6.409817696,-6.41630125,-1487.077705,-1488.58189
OHEMET_FSR_relaxed,-5.746380806,-5.747704029,-551.6525574,-551.7795868
GABCOE_FSR_relaxed,-6.451425552,-6.462964058,-451.5997887,-452.4074841
LUFNOQ_FSR_relaxed,-6.904958248,-6.91425705,-1242.892485,-1244.566269
UFESUW01_FSR_relaxed,-7.348572254,-7.344864845,-808.342948,-807.935133
LARZUB_FSR_relaxed,-6.564922333,-6.561561584,-400.4602623,-400.2552567
XOJZAY_FSR_relaxed,-6.377831459,-6.376306057,-242.3575954,-242.2996302
IBIXEZ_FSR_relaxed,-6.768762589,-6.773652554,-609.188633,-609.6287298
PIDZEI_FSR_relaxed,-6.313836575,-6.362996101,-681.8943501,-687.2035789
GATHAL_FSR_relaxed,-7.454505444,-7.458434582,-745.4505444,-745.8434582
MIMHIB_FSR_relaxed,-6.832456112,-6.829426765,-601.2561378,-600.9895554
MOXYUU_FSR_relaxed,-6.922525406,-6.927851677,-706.0975914,-706.640871
FOHKUJ_FSR_relaxed,-6.178911209,-6.173140526,-741.4693451,-740.7768631
LOFGAP_FSR_relaxed,-7.056854725,-7.057625294,-1975.919323,-1976.135082
TECNUN_FSR_relaxed,-6.744092464,-6.749419212,-222.5550513,-222.730834
IKEMUI_FSR_relaxed,-6.926224232,-6.925780296,-443.2783508,-443.249939
QIKRUZ_FSR_relaxed,-7.614308834,-7.630316257,-205.5863385,-206.018539
BEKVOD_FSR_relaxed,-6.902071953,-6.893507957,-869.6610661,-868.5820026
CUGCAK_FSR_relaxed,-6.306273937,-6.307960033,-466.6642714,-466.7890425
VEWHIQ_FSR_relaxed,-6.520994663,-6.512687206,-639.057477,-638.2433462
NOCJEV_FSR_relaxed,-6.320668697,-6.323714256,-505.6534958,-505.8971405
QARSAF02_FSR_relaxed,-7.324737549,-7.323851585,-849.6695557,-849.5667839
SOZHOG_FSR_relaxed,-7.051420689,-7.046397209,-846.1704826,-845.5676651
COHRIA_FSR_relaxed,-6.36172533,-6.355685711,-483.4911251,-483.032114
GIMXIL01_FSR_relaxed,-6.66048336,-6.655245781,-919.1467037,-918.4239178
FOTPOV_FSR_relaxed,-7.340615749,-7.332083225,-396.3932505,-395.9324942
NAHFIO_FSR_relaxed,-6.807133198,-6.804087162,-1170.82691,-1170.302992
FACRAF_FSR_relaxed,-5.863427639,-5.879443169,-445.6205006,-446.8376808
IZEXAM_FSR_relaxed,-7.042534828,-7.042133331,-676.0833435,-676.0447998
KIBNUG_FSR_relaxed,-6.999661446,-7.000487804,-811.9607277,-812.0565853
TEJNED_FSR_relaxed,-6.865238667,-6.856015205,-686.5238667,-685.6015205
DUWFOS_freeONLY_relaxed,-6.825493813,-6.837043762,-532.3885174,-533.2894135
WORNEY_FSR_relaxed,-6.898196697,-6.882406712,-3145.577694,-3138.37746
MAQKUN_FSR_relaxed,-6.821941376,-6.807031631,-654.9063721,-653.4750366
MAHWEY_FSR_relaxed,-7.204380989,-7.196917534,-432.2628593,-431.815052
YORQII_FSR_relaxed,-6.986767292,-6.986256599,-1956.294842,-1956.151848
DUWHOU_FSR_relaxed,-6.572214127,-6.578883648,-644.0769844,-644.7305975
WIRGIQ_FSR_relaxed,-5.608418941,-5.617337704,-185.0778251,-185.3721442
IFEZUP01_FSR_relaxed,-6.589114189,-6.589663506,-566.6638203,-566.7110615
PTECAU01_FSR_relaxed,-5.901319504,-5.891013622,-401.2897263,-400.5889263
COXTAM_FSR_relaxed,-6.920825005,-6.919992924,-532.9035254,-532.8394551
LINSAF_FSR_relaxed,-6.780833721,-6.777808666,-420.4116907,-420.2241373
OTOVAW_freeONLY_relaxed,-6.732704163,-6.73849678,-1413.867874,-1415.084324
GUBSAZ_FSR_relaxed,-6.200735569,-6.204735756,-595.2706146,-595.6546326
PESGOL_FSR_relaxed,-6.410313129,-6.403290749,-794.878828,-794.0080528
HOXSIY_FSR_relaxed,-6.689665318,-6.686971188,-949.9324751,-949.5499086
ODODIW_freeONLY_relaxed,-6.628239632,-6.630425453,-921.3253088,-921.629138
POSFIO_freeONLY_relaxed,-6.951691151,-6.956577778,-1793.536317,-1794.797067
ADOLAH_FSR_relaxed,-5.540946007,-5.554321289,-443.2756805,-444.3457031
UNEZAP_FSR_relaxed,-6.906220913,-6.900087833,-476.529243,-476.1060605
KOJMED_FSR_relaxed,-6.643221855,-6.654340744,-398.5933113,-399.2604446
JOVDON_freeONLY_relaxed,-6.671844959,-6.676388741,-1227.619473,-1228.455528
FEPPAU_FSR_relaxed,-6.276928425,-6.273393154,-188.3078527,-188.2017946
AZOHON_FSR_relaxed,-6.579037189,-6.572985649,-552.6391239,-552.1307945
UQOYAC_FSR_relaxed,-7.320116997,-7.31629467,-849.1335716,-848.6901817
OTABAO_FSR_relaxed,-6.052656174,-6.060997009,-363.1593704,-363.6598206
IGOBOW_FSR_relaxed,-6.002419472,-6.006687641,-612.2467861,-612.6821394
JOSPUC10_FSR_relaxed,-5.896087646,-5.907680511,-471.6870117,-472.6144409
KATKIB_FSR_relaxed,-6.816691875,-6.822724342,-640.7690363,-641.3360882
TELTOW_FSR_relaxed,-6.573848724,-6.57020092,-999.2250061,-998.6705399
GORFOK_FSR_relaxed,-6.848304272,-6.845246315,-1013.549032,-1013.096455
RIMXET_FSR_relaxed,-6.606106281,-6.606172562,-554.9129276,-554.9184952
NIRCIB_FSR_relaxed,-6.782368183,-6.767111778,-610.4131365,-609.04006
CIGXIC_FSR_relaxed,-6.565592289,-6.573269844,-695.9527826,-696.7666035
BONWIL_FSR_relaxed,-6.679988861,-6.672243595,-1229.11795,-1227.692822
SEGBOX_FSR_relaxed,-7.06238699,-7.063895226,-741.5506339,-741.7089987
EJOXUY_FSR_relaxed,-6.077229023,-6.078647137,-583.4139862,-583.5501251
SOFSOW_FSR_relaxed,-6.323490143,-6.319869518,-701.9074059,-701.5055165
TIXSUQ_FSR_relaxed,-5.430489063,-5.448474407,-543.0489063,-544.8474407
PIGPUQ01_FSR_relaxed,-6.254045486,-6.247756004,-300.1941833,-299.8922882
IZIQOX_FSR_relaxed,-6.622395992,-6.622853279,-576.1484513,-576.1882353
